date,hour,day,weather,season,festival,stock_start,sold,remaining,price
2025-01-25,12:00,Saturday,Sunny,Winter,None,799,91,708,247.75
2025-01-25,13:00,Saturday,Sunny,Winter,None,708,102,606,247.75
2025-01-25,14:00,Saturday,Sunny,Winter,None,606,76,530,247.75
2025-01-25,15:00,Saturday,Sunny,Winter,None,530,61,469,247.75
2025-01-25,16:00,Saturday,Sunny,Winter,None,469,89,380,247.75
2025-01-25,17:00,Saturday,Sunny,Winter,None,380,84,296,247.75
2025-01-25,18:00,Saturday,Sunny,Winter,None,296,97,199,247.75
2025-01-25,19:00,Saturday,Sunny,Winter,None,199,112,87,247.75
2025-01-25,20:00,Saturday,Sunny,Winter,None,87,78,9,247.75
2025-01-26,06:00,Sunday,Foggy,Winter,Republic Day,1154,28,1126,255.4
2025-01-26,07:00,Sunday,Foggy,Winter,Republic Day,1126,28,1098,255.4
2025-01-26,08:00,Sunday,Foggy,Winter,Republic Day,1098,40,1058,255.4
2025-01-26,09:00,Sunday,Foggy,Winter,Republic Day,1058,52,1006,255.4
2025-01-26,10:00,Sunday,Foggy,Winter,Republic Day,1006,63,943,255.4
2025-01-26,11:00,Sunday,Foggy,Winter,Republic Day,943,83,860,255.4
2025-01-26,12:00,Sunday,Foggy,Winter,Republic Day,860,97,763,255.4
2025-01-26,13:00,Sunday,Foggy,Winter,Republic Day,763,85,678,255.4
2025-01-26,14:00,Sunday,Foggy,Winter,Republic Day,678,70,608,255.4
2025-01-26,15:00,Sunday,Foggy,Winter,Republic Day,608,83,525,255.4
2025-01-26,16:00,Sunday,Foggy,Winter,Republic Day,525,70,455,255.4
2025-01-26,17:00,Sunday,Foggy,Winter,Republic Day,455,96,359,255.4
2025-01-26,18:00,Sunday,Foggy,Winter,Republic Day,359,87,272,255.4
2025-01-26,19:00,Sunday,Foggy,Winter,Republic Day,272,112,160,255.4
2025-01-26,20:00,Sunday,Foggy,Winter,Republic Day,160,84,76,255.4
2025-01-27,06:00,Monday,Sunny,Winter,None,942,17,925,241
2025-01-27,07:00,Monday,Sunny,Winter,None,925,24,901,241
2025-01-27,08:00,Monday,Sunny,Winter,None,901,31,870,241
2025-01-27,09:00,Monday,Sunny,Winter,None,870,39,831,241
2025-01-27,10:00,Monday,Sunny,Winter,None,831,58,773,241
2025-01-27,11:00,Monday,Sunny,Winter,None,773,62,711,241
2025-01-27,12:00,Monday,Sunny,Winter,None,711,48,663,241
2025-01-27,13:00,Monday,Sunny,Winter,None,663,56,607,241
2025-01-27,14:00,Monday,Sunny,Winter,None,607,50,557,241
2025-01-27,15:00,Monday,Sunny,Winter,None,557,56,501,241
2025-01-27,16:00,Monday,Sunny,Winter,None,501,52,449,241
2025-01-27,17:00,Monday,Sunny,Winter,None,449,52,397,241
2025-01-27,18:00,Monday,Sunny,Winter,None,397,64,333,241
2025-01-27,19:00,Monday,Sunny,Winter,None,333,45,288,241
2025-01-27,20:00,Monday,Sunny,Winter,None,288,50,238,241
2025-01-28,06:00,Tuesday,Sunny,Winter,None,936,17,919,236
2025-01-28,07:00,Tuesday,Sunny,Winter,None,919,21,898,236
2025-01-28,08:00,Tuesday,Sunny,Winter,None,898,27,871,236
2025-01-28,09:00,Tuesday,Sunny,Winter,None,871,30,841,236
2025-01-28,10:00,Tuesday,Sunny,Winter,None,841,41,800,236
2025-01-28,11:00,Tuesday,Sunny,Winter,None,800,33,767,236
2025-01-28,12:00,Tuesday,Sunny,Winter,None,767,66,701,236
2025-01-28,13:00,Tuesday,Sunny,Winter,None,701,35,666,236
2025-01-28,14:00,Tuesday,Sunny,Winter,None,666,64,602,236
2025-01-28,15:00,Tuesday,Sunny,Winter,None,602,30,572,236
2025-01-28,16:00,Tuesday,Sunny,Winter,None,572,57,515,236
2025-01-28,17:00,Tuesday,Sunny,Winter,None,515,43,472,236
2025-01-28,18:00,Tuesday,Sunny,Winter,None,472,68,404,236
2025-01-28,19:00,Tuesday,Sunny,Winter,None,404,56,348,236
2025-01-28,20:00,Tuesday,Sunny,Winter,None,348,54,294,236
2025-01-29,06:00,Wednesday,Mild,Winter,None,946,13,933,231.4
2025-01-29,07:00,Wednesday,Mild,Winter,None,933,17,916,231.4
2025-01-29,08:00,Wednesday,Mild,Winter,None,916,31,885,231.4
2025-01-29,09:00,Wednesday,Mild,Winter,None,885,36,849,231.4
2025-01-29,10:00,Wednesday,Mild,Winter,None,849,29,820,231.4
2025-01-29,11:00,Wednesday,Mild,Winter,None,820,56,764,231.4
2025-01-29,12:00,Wednesday,Mild,Winter,None,764,46,718,231.4
2025-01-29,13:00,Wednesday,Mild,Winter,None,718,44,674,231.4
2025-01-29,14:00,Wednesday,Mild,Winter,None,674,48,626,231.4
2025-01-29,15:00,Wednesday,Mild,Winter,None,626,37,589,231.4
2025-01-29,16:00,Wednesday,Mild,Winter,None,589,47,542,231.4
2025-01-29,17:00,Wednesday,Mild,Winter,None,542,71,471,231.4
2025-01-29,18:00,Wednesday,Mild,Winter,None,471,59,412,231.4
2025-01-29,19:00,Wednesday,Mild,Winter,None,412,55,357,231.4
2025-01-29,20:00,Wednesday,Mild,Winter,None,357,46,311,231.4
2025-01-30,06:00,Thursday,Mild,Winter,None,966,14,952,240.4
2025-01-30,07:00,Thursday,Mild,Winter,None,952,17,935,240.4
2025-01-30,08:00,Thursday,Mild,Winter,None,935,37,898,240.4
2025-01-30,09:00,Thursday,Mild,Winter,None,898,52,846,240.4
2025-01-30,10:00,Thursday,Mild,Winter,None,846,46,800,240.4
2025-01-30,11:00,Thursday,Mild,Winter,None,800,58,742,240.4
2025-01-30,12:00,Thursday,Mild,Winter,None,742,63,679,240.4
2025-01-30,13:00,Thursday,Mild,Winter,None,679,88,591,240.4
2025-01-30,14:00,Thursday,Mild,Winter,None,591,60,531,240.4
2025-01-30,15:00,Thursday,Mild,Winter,None,531,44,487,240.4
2025-01-30,16:00,Thursday,Mild,Winter,None,487,40,447,240.4
2025-01-30,17:00,Thursday,Mild,Winter,None,447,40,407,240.4
2025-01-30,18:00,Thursday,Mild,Winter,None,407,67,340,240.4
2025-01-30,19:00,Thursday,Mild,Winter,None,340,59,281,240.4
2025-01-30,20:00,Thursday,Mild,Winter,None,281,34,247,240.4
2025-01-31,06:00,Friday,Cold Clear,Winter,None,976,19,957,248.35
2025-01-31,07:00,Friday,Cold Clear,Winter,None,957,22,935,248.35
2025-01-31,08:00,Friday,Cold Clear,Winter,None,935,48,887,248.35
2025-01-31,09:00,Friday,Cold Clear,Winter,None,887,57,830,248.35
2025-01-31,10:00,Friday,Cold Clear,Winter,None,830,58,772,248.35
2025-01-31,11:00,Friday,Cold Clear,Winter,None,772,81,691,248.35
2025-01-31,12:00,Friday,Cold Clear,Winter,None,691,75,616,248.35
2025-01-31,13:00,Friday,Cold Clear,Winter,None,616,60,556,248.35
2025-01-31,14:00,Friday,Cold Clear,Winter,None,556,78,478,248.35
2025-01-31,15:00,Friday,Cold Clear,Winter,None,478,61,417,248.35
2025-01-31,16:00,Friday,Cold Clear,Winter,None,417,48,369,248.35
2025-01-31,17:00,Friday,Cold Clear,Winter,None,369,65,304,248.35
2025-01-31,18:00,Friday,Cold Clear,Winter,None,304,67,237,248.35
2025-01-31,19:00,Friday,Cold Clear,Winter,None,237,65,172,248.35
2025-01-31,20:00,Friday,Cold Clear,Winter,None,172,65,107,248.35
2025-02-01,06:00,Saturday,Foggy,Winter,None,1178,32,1146,239.15
2025-02-01,07:00,Saturday,Foggy,Winter,None,1146,25,1121,239.15
2025-02-01,08:00,Saturday,Foggy,Winter,None,1121,50,1071,239.15
2025-02-01,09:00,Saturday,Foggy,Winter,None,1071,54,1017,239.15
2025-02-01,10:00,Saturday,Foggy,Winter,None,1017,65,952,239.15
2025-02-01,11:00,Saturday,Foggy,Winter,None,952,70,882,239.15
2025-02-01,12:00,Saturday,Foggy,Winter,None,882,75,807,239.15
2025-02-01,13:00,Saturday,Foggy,Winter,None,807,86,721,239.15
2025-02-01,14:00,Saturday,Foggy,Winter,None,721,64,657,239.15
2025-02-01,15:00,Saturday,Foggy,Winter,None,657,71,586,239.15
2025-02-01,16:00,Saturday,Foggy,Winter,None,586,70,516,239.15
2025-02-01,17:00,Saturday,Foggy,Winter,None,516,78,438,239.15
2025-02-01,18:00,Saturday,Foggy,Winter,None,438,80,358,239.15
2025-02-01,19:00,Saturday,Foggy,Winter,None,358,93,265,239.15
2025-02-01,20:00,Saturday,Foggy,Winter,None,265,77,188,239.15
2025-02-02,06:00,Sunday,Cold Clear,Winter,None,1120,32,1088,238.35
2025-02-02,07:00,Sunday,Cold Clear,Winter,None,1088,39,1049,238.35
2025-02-02,08:00,Sunday,Cold Clear,Winter,None,1049,52,997,238.35
2025-02-02,09:00,Sunday,Cold Clear,Winter,None,997,51,946,238.35
2025-02-02,10:00,Sunday,Cold Clear,Winter,None,946,63,883,238.35
2025-02-02,11:00,Sunday,Cold Clear,Winter,None,883,63,820,238.35
2025-02-02,12:00,Sunday,Cold Clear,Winter,None,820,91,729,238.35
2025-02-02,13:00,Sunday,Cold Clear,Winter,None,729,42,687,238.35
2025-02-02,14:00,Sunday,Cold Clear,Winter,None,687,67,620,238.35
2025-02-02,15:00,Sunday,Cold Clear,Winter,None,620,62,558,238.35
2025-02-02,16:00,Sunday,Cold Clear,Winter,None,558,51,507,238.35
2025-02-02,17:00,Sunday,Cold Clear,Winter,None,507,91,416,238.35
2025-02-02,18:00,Sunday,Cold Clear,Winter,None,416,75,341,238.35
2025-02-02,19:00,Sunday,Cold Clear,Winter,None,341,108,233,238.35
2025-02-02,20:00,Sunday,Cold Clear,Winter,None,233,96,137,238.35
2025-02-03,06:00,Monday,Cold Clear,Winter,None,969,13,956,237.6
2025-02-03,07:00,Monday,Cold Clear,Winter,None,956,30,926,237.6
2025-02-03,08:00,Monday,Cold Clear,Winter,None,926,42,884,237.6
2025-02-03,09:00,Monday,Cold Clear,Winter,None,884,47,837,237.6
2025-02-03,10:00,Monday,Cold Clear,Winter,None,837,41,796,237.6
2025-02-03,11:00,Monday,Cold Clear,Winter,None,796,79,717,237.6
2025-02-03,12:00,Monday,Cold Clear,Winter,None,717,57,660,237.6
2025-02-03,13:00,Monday,Cold Clear,Winter,None,660,58,602,237.6
2025-02-03,14:00,Monday,Cold Clear,Winter,None,602,55,547,237.6
2025-02-03,15:00,Monday,Cold Clear,Winter,None,547,51,496,237.6
2025-02-03,16:00,Monday,Cold Clear,Winter,None,496,56,440,237.6
2025-02-03,17:00,Monday,Cold Clear,Winter,None,440,65,375,237.6
2025-02-03,18:00,Monday,Cold Clear,Winter,None,375,67,308,237.6
2025-02-03,19:00,Monday,Cold Clear,Winter,None,308,83,225,237.6
2025-02-03,20:00,Monday,Cold Clear,Winter,None,225,46,179,237.6
2025-02-04,06:00,Tuesday,Sunny,Winter,None,979,18,961,234
2025-02-04,07:00,Tuesday,Sunny,Winter,None,961,23,938,234
2025-02-04,08:00,Tuesday,Sunny,Winter,None,938,33,905,234
2025-02-04,09:00,Tuesday,Sunny,Winter,None,905,44,861,234
2025-02-04,10:00,Tuesday,Sunny,Winter,None,861,43,818,234
2025-02-04,11:00,Tuesday,Sunny,Winter,None,818,46,772,234
2025-02-04,12:00,Tuesday,Sunny,Winter,None,772,67,705,234
2025-02-04,13:00,Tuesday,Sunny,Winter,None,705,59,646,234
2025-02-04,14:00,Tuesday,Sunny,Winter,None,646,57,589,234
2025-02-04,15:00,Tuesday,Sunny,Winter,None,589,31,558,234
2025-02-04,16:00,Tuesday,Sunny,Winter,None,558,43,515,234
2025-02-04,17:00,Tuesday,Sunny,Winter,None,515,72,443,234
2025-02-04,18:00,Tuesday,Sunny,Winter,None,443,70,373,234
2025-02-04,19:00,Tuesday,Sunny,Winter,None,373,72,301,234
2025-02-04,20:00,Tuesday,Sunny,Winter,None,301,50,251,234
2025-02-05,06:00,Wednesday,Sunny,Winter,None,1016,23,993,243
2025-02-05,07:00,Wednesday,Sunny,Winter,None,993,21,972,243
2025-02-05,08:00,Wednesday,Sunny,Winter,None,972,36,936,243
2025-02-05,09:00,Wednesday,Sunny,Winter,None,936,48,888,243
2025-02-05,10:00,Wednesday,Sunny,Winter,None,888,50,838,243
2025-02-05,11:00,Wednesday,Sunny,Winter,None,838,47,791,243
2025-02-05,12:00,Wednesday,Sunny,Winter,None,791,65,726,243
2025-02-05,13:00,Wednesday,Sunny,Winter,None,726,60,666,243
2025-02-05,14:00,Wednesday,Sunny,Winter,None,666,57,609,243
2025-02-05,15:00,Wednesday,Sunny,Winter,None,609,40,569,243
2025-02-05,16:00,Wednesday,Sunny,Winter,None,569,46,523,243
2025-02-05,17:00,Wednesday,Sunny,Winter,None,523,62,461,243
2025-02-05,18:00,Wednesday,Sunny,Winter,None,461,81,380,243
2025-02-05,19:00,Wednesday,Sunny,Winter,None,380,83,297,243
2025-02-05,20:00,Wednesday,Sunny,Winter,None,297,47,250,243
2025-02-06,06:00,Thursday,Sunny,Winter,None,957,17,940,227
2025-02-06,07:00,Thursday,Sunny,Winter,None,940,23,917,227
2025-02-06,08:00,Thursday,Sunny,Winter,None,917,28,889,227
2025-02-06,09:00,Thursday,Sunny,Winter,None,889,37,852,227
2025-02-06,10:00,Thursday,Sunny,Winter,None,852,46,806,227
2025-02-06,11:00,Thursday,Sunny,Winter,None,806,67,739,227
2025-02-06,12:00,Thursday,Sunny,Winter,None,739,53,686,227
2025-02-06,13:00,Thursday,Sunny,Winter,None,686,58,628,227
2025-02-06,14:00,Thursday,Sunny,Winter,None,628,31,597,227
2025-02-06,15:00,Thursday,Sunny,Winter,None,597,48,549,227
2025-02-06,16:00,Thursday,Sunny,Winter,None,549,65,484,227
2025-02-06,17:00,Thursday,Sunny,Winter,None,484,45,439,227
2025-02-06,18:00,Thursday,Sunny,Winter,None,439,97,342,227
2025-02-06,19:00,Thursday,Sunny,Winter,None,342,71,271,227
2025-02-06,20:00,Thursday,Sunny,Winter,None,271,25,246,227
2025-02-07,06:00,Friday,Sunny,Winter,None,946,17,929,233.75
2025-02-07,07:00,Friday,Sunny,Winter,None,929,17,912,233.75
2025-02-07,08:00,Friday,Sunny,Winter,None,912,36,876,233.75
2025-02-07,09:00,Friday,Sunny,Winter,None,876,36,840,233.75
2025-02-07,10:00,Friday,Sunny,Winter,None,840,48,792,233.75
2025-02-07,11:00,Friday,Sunny,Winter,None,792,59,733,233.75
2025-02-07,12:00,Friday,Sunny,Winter,None,733,75,658,233.75
2025-02-07,13:00,Friday,Sunny,Winter,None,658,54,604,233.75
2025-02-07,14:00,Friday,Sunny,Winter,None,604,32,572,233.75
2025-02-07,15:00,Friday,Sunny,Winter,None,572,51,521,233.75
2025-02-07,16:00,Friday,Sunny,Winter,None,521,76,445,233.75
2025-02-07,17:00,Friday,Sunny,Winter,None,445,58,387,233.75
2025-02-07,18:00,Friday,Sunny,Winter,None,387,72,315,233.75
2025-02-07,19:00,Friday,Sunny,Winter,None,315,100,215,233.75
2025-02-07,20:00,Friday,Sunny,Winter,None,215,55,160,233.75
2025-02-08,06:00,Saturday,Mild,Winter,None,1141,22,1119,245.15
2025-02-08,07:00,Saturday,Mild,Winter,None,1119,38,1081,245.15
2025-02-08,08:00,Saturday,Mild,Winter,None,1081,40,1041,245.15
2025-02-08,09:00,Saturday,Mild,Winter,None,1041,55,986,245.15
2025-02-08,10:00,Saturday,Mild,Winter,None,986,76,910,245.15
2025-02-08,11:00,Saturday,Mild,Winter,None,910,72,838,245.15
2025-02-08,12:00,Saturday,Mild,Winter,None,838,69,769,245.15
2025-02-08,13:00,Saturday,Mild,Winter,None,769,68,701,245.15
2025-02-08,14:00,Saturday,Mild,Winter,None,701,81,620,245.15
2025-02-08,15:00,Saturday,Mild,Winter,None,620,51,569,245.15
2025-02-08,16:00,Saturday,Mild,Winter,None,569,87,482,245.15
2025-02-08,17:00,Saturday,Mild,Winter,None,482,72,410,245.15
2025-02-08,18:00,Saturday,Mild,Winter,None,410,106,304,245.15
2025-02-08,19:00,Saturday,Mild,Winter,None,304,91,213,245.15
2025-02-08,20:00,Saturday,Mild,Winter,None,213,57,156,245.15
2025-02-09,06:00,Sunday,Sunny,Winter,None,1159,25,1134,245.75
2025-02-09,07:00,Sunday,Sunny,Winter,None,1134,32,1102,245.75
2025-02-09,08:00,Sunday,Sunny,Winter,None,1102,53,1049,245.75
2025-02-09,09:00,Sunday,Sunny,Winter,None,1049,69,980,245.75
2025-02-09,10:00,Sunday,Sunny,Winter,None,980,71,909,245.75
2025-02-09,11:00,Sunday,Sunny,Winter,None,909,72,837,245.75
2025-02-09,12:00,Sunday,Sunny,Winter,None,837,91,746,245.75
2025-02-09,13:00,Sunday,Sunny,Winter,None,746,84,662,245.75
2025-02-09,14:00,Sunday,Sunny,Winter,None,662,80,582,245.75
2025-02-09,15:00,Sunday,Sunny,Winter,None,582,54,528,245.75
2025-02-09,16:00,Sunday,Sunny,Winter,None,528,75,453,245.75
2025-02-09,17:00,Sunday,Sunny,Winter,None,453,72,381,245.75
2025-02-09,18:00,Sunday,Sunny,Winter,None,381,113,268,245.75
2025-02-09,19:00,Sunday,Sunny,Winter,None,268,92,176,245.75
2025-02-09,20:00,Sunday,Sunny,Winter,None,176,61,115,245.75
2025-02-10,06:00,Monday,Sunny,Winter,None,1000,16,984,235
2025-02-10,07:00,Monday,Sunny,Winter,None,984,18,966,235
2025-02-10,08:00,Monday,Sunny,Winter,None,966,44,922,235
2025-02-10,09:00,Monday,Sunny,Winter,None,922,41,881,235
2025-02-10,10:00,Monday,Sunny,Winter,None,881,49,832,235
2025-02-10,11:00,Monday,Sunny,Winter,None,832,53,779,235
2025-02-10,12:00,Monday,Sunny,Winter,None,779,62,717,235
2025-02-10,13:00,Monday,Sunny,Winter,None,717,57,660,235
2025-02-10,14:00,Monday,Sunny,Winter,None,660,45,615,235
2025-02-10,15:00,Monday,Sunny,Winter,None,615,41,574,235
2025-02-10,16:00,Monday,Sunny,Winter,None,574,48,526,235
2025-02-10,17:00,Monday,Sunny,Winter,None,526,50,476,235
2025-02-10,18:00,Monday,Sunny,Winter,None,476,58,418,235
2025-02-10,19:00,Monday,Sunny,Winter,None,418,72,346,235
2025-02-10,20:00,Monday,Sunny,Winter,None,346,43,303,235
2025-02-11,06:00,Tuesday,Sunny,Winter,None,1011,21,990,243
2025-02-11,07:00,Tuesday,Sunny,Winter,None,990,25,965,243
2025-02-11,08:00,Tuesday,Sunny,Winter,None,965,21,944,243
2025-02-11,09:00,Tuesday,Sunny,Winter,None,944,39,905,243
2025-02-11,10:00,Tuesday,Sunny,Winter,None,905,46,859,243
2025-02-11,11:00,Tuesday,Sunny,Winter,None,859,41,818,243
2025-02-11,12:00,Tuesday,Sunny,Winter,None,818,53,765,243
2025-02-11,13:00,Tuesday,Sunny,Winter,None,765,47,718,243
2025-02-11,14:00,Tuesday,Sunny,Winter,None,718,67,651,243
2025-02-11,15:00,Tuesday,Sunny,Winter,None,651,54,597,243
2025-02-11,16:00,Tuesday,Sunny,Winter,None,597,59,538,243
2025-02-11,17:00,Tuesday,Sunny,Winter,None,538,64,474,243
2025-02-11,18:00,Tuesday,Sunny,Winter,None,474,53,421,243
2025-02-11,19:00,Tuesday,Sunny,Winter,None,421,64,357,243
2025-02-11,20:00,Tuesday,Sunny,Winter,None,357,50,307,243
2025-02-12,06:00,Wednesday,Sunny,Winter,None,1030,17,1013,234
2025-02-12,07:00,Wednesday,Sunny,Winter,None,1013,21,992,234
2025-02-12,08:00,Wednesday,Sunny,Winter,None,992,36,956,234
2025-02-12,09:00,Wednesday,Sunny,Winter,None,956,46,910,234
2025-02-12,10:00,Wednesday,Sunny,Winter,None,910,46,864,234
2025-02-12,11:00,Wednesday,Sunny,Winter,None,864,65,799,234
2025-02-12,12:00,Wednesday,Sunny,Winter,None,799,51,748,234
2025-02-12,13:00,Wednesday,Sunny,Winter,None,748,66,682,234
2025-02-12,14:00,Wednesday,Sunny,Winter,None,682,58,624,234
2025-02-12,15:00,Wednesday,Sunny,Winter,None,624,45,579,234
2025-02-12,16:00,Wednesday,Sunny,Winter,None,579,52,527,234
2025-02-12,17:00,Wednesday,Sunny,Winter,None,527,45,482,234
2025-02-12,18:00,Wednesday,Sunny,Winter,None,482,79,403,234
2025-02-12,19:00,Wednesday,Sunny,Winter,None,403,68,335,234
2025-02-12,20:00,Wednesday,Sunny,Winter,None,335,43,292,234
2025-02-13,06:00,Thursday,Foggy,Winter,None,921,16,905,227.4
2025-02-13,07:00,Thursday,Foggy,Winter,None,905,14,891,227.4
2025-02-13,08:00,Thursday,Foggy,Winter,None,891,29,862,227.4
2025-02-13,09:00,Thursday,Foggy,Winter,None,862,27,835,227.4
2025-02-13,10:00,Thursday,Foggy,Winter,None,835,53,782,227.4
2025-02-13,11:00,Thursday,Foggy,Winter,None,782,28,754,227.4
2025-02-13,12:00,Thursday,Foggy,Winter,None,754,67,687,227.4
2025-02-13,13:00,Thursday,Foggy,Winter,None,687,51,636,227.4
2025-02-13,14:00,Thursday,Foggy,Winter,None,636,42,594,227.4
2025-02-13,15:00,Thursday,Foggy,Winter,None,594,35,559,227.4
2025-02-13,16:00,Thursday,Foggy,Winter,None,559,43,516,227.4
2025-02-13,17:00,Thursday,Foggy,Winter,None,516,47,469,227.4
2025-02-13,18:00,Thursday,Foggy,Winter,None,469,67,402,227.4
2025-02-13,19:00,Thursday,Foggy,Winter,None,402,62,340,227.4
2025-02-13,20:00,Thursday,Foggy,Winter,None,340,40,300,227.4
2025-02-14,06:00,Friday,Sunny,Winter,Valentine's Day,1034,24,1010,253.35
2025-02-14,07:00,Friday,Sunny,Winter,Valentine's Day,1010,20,990,253.35
2025-02-14,08:00,Friday,Sunny,Winter,Valentine's Day,990,32,958,253.35
2025-02-14,09:00,Friday,Sunny,Winter,Valentine's Day,958,61,897,253.35
2025-02-14,10:00,Friday,Sunny,Winter,Valentine's Day,897,65,832,253.35
2025-02-14,11:00,Friday,Sunny,Winter,Valentine's Day,832,68,764,253.35
2025-02-14,12:00,Friday,Sunny,Winter,Valentine's Day,764,81,683,253.35
2025-02-14,13:00,Friday,Sunny,Winter,Valentine's Day,683,81,602,253.35
2025-02-14,14:00,Friday,Sunny,Winter,Valentine's Day,602,61,541,253.35
2025-02-14,15:00,Friday,Sunny,Winter,Valentine's Day,541,53,488,253.35
2025-02-14,16:00,Friday,Sunny,Winter,Valentine's Day,488,66,422,253.35
2025-02-14,17:00,Friday,Sunny,Winter,Valentine's Day,422,61,361,253.35
2025-02-14,18:00,Friday,Sunny,Winter,Valentine's Day,361,93,268,253.35
2025-02-14,19:00,Friday,Sunny,Winter,Valentine's Day,268,66,202,253.35
2025-02-14,20:00,Friday,Sunny,Winter,Valentine's Day,202,71,131,253.35
2025-02-15,06:00,Saturday,Cold Clear,Winter,None,1175,27,1148,242.35
2025-02-15,07:00,Saturday,Cold Clear,Winter,None,1148,28,1120,242.35
2025-02-15,08:00,Saturday,Cold Clear,Winter,None,1120,54,1066,242.35
2025-02-15,09:00,Saturday,Cold Clear,Winter,None,1066,60,1006,242.35
2025-02-15,10:00,Saturday,Cold Clear,Winter,None,1006,102,904,242.35
2025-02-15,11:00,Saturday,Cold Clear,Winter,None,904,97,807,242.35
2025-02-15,12:00,Saturday,Cold Clear,Winter,None,807,96,711,242.35
2025-02-15,13:00,Saturday,Cold Clear,Winter,None,711,109,602,242.35
2025-02-15,14:00,Saturday,Cold Clear,Winter,None,602,70,532,242.35
2025-02-15,15:00,Saturday,Cold Clear,Winter,None,532,47,485,242.35
2025-02-15,16:00,Saturday,Cold Clear,Winter,None,485,60,425,242.35
2025-02-15,17:00,Saturday,Cold Clear,Winter,None,425,86,339,242.35
2025-02-15,18:00,Saturday,Cold Clear,Winter,None,339,95,244,242.35
2025-02-15,19:00,Saturday,Cold Clear,Winter,None,244,119,125,242.35
2025-02-15,20:00,Saturday,Cold Clear,Winter,None,125,68,57,242.35
2025-02-16,06:00,Sunday,Sunny,Winter,None,1173,25,1148,237.75
2025-02-16,07:00,Sunday,Sunny,Winter,None,1148,35,1113,237.75
2025-02-16,08:00,Sunday,Sunny,Winter,None,1113,33,1080,237.75
2025-02-16,09:00,Sunday,Sunny,Winter,None,1080,60,1020,237.75
2025-02-16,10:00,Sunday,Sunny,Winter,None,1020,56,964,237.75
2025-02-16,11:00,Sunday,Sunny,Winter,None,964,82,882,237.75
2025-02-16,12:00,Sunday,Sunny,Winter,None,882,94,788,237.75
2025-02-16,13:00,Sunday,Sunny,Winter,None,788,91,697,237.75
2025-02-16,14:00,Sunday,Sunny,Winter,None,697,70,627,237.75
2025-02-16,15:00,Sunday,Sunny,Winter,None,627,96,531,237.75
2025-02-16,16:00,Sunday,Sunny,Winter,None,531,56,475,237.75
2025-02-16,17:00,Sunday,Sunny,Winter,None,475,64,411,237.75
2025-02-16,18:00,Sunday,Sunny,Winter,None,411,127,284,237.75
2025-02-16,19:00,Sunday,Sunny,Winter,None,284,93,191,237.75
2025-02-16,20:00,Sunday,Sunny,Winter,None,191,57,134,237.75
2025-02-17,06:00,Monday,Cold Clear,Winter,None,1033,25,1008,232.6
2025-02-17,07:00,Monday,Cold Clear,Winter,None,1008,27,981,232.6
2025-02-17,08:00,Monday,Cold Clear,Winter,None,981,31,950,232.6
2025-02-17,09:00,Monday,Cold Clear,Winter,None,950,47,903,232.6
2025-02-17,10:00,Monday,Cold Clear,Winter,None,903,71,832,232.6
2025-02-17,11:00,Monday,Cold Clear,Winter,None,832,66,766,232.6
2025-02-17,12:00,Monday,Cold Clear,Winter,None,766,83,683,232.6
2025-02-17,13:00,Monday,Cold Clear,Winter,None,683,73,610,232.6
2025-02-17,14:00,Monday,Cold Clear,Winter,None,610,66,544,232.6
2025-02-17,15:00,Monday,Cold Clear,Winter,None,544,52,492,232.6
2025-02-17,16:00,Monday,Cold Clear,Winter,None,492,54,438,232.6
2025-02-17,17:00,Monday,Cold Clear,Winter,None,438,65,373,232.6
2025-02-17,18:00,Monday,Cold Clear,Winter,None,373,82,291,232.6
2025-02-17,19:00,Monday,Cold Clear,Winter,None,291,77,214,232.6
2025-02-17,20:00,Monday,Cold Clear,Winter,None,214,53,161,232.6
2025-02-18,06:00,Tuesday,Sunny,Winter,None,951,13,938,236
